"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"MF","GO:0008035","high-density lipoprotein particle binding",10,0.801742609594996,1.65704145438105,0.00732332478945441,0.00732332478945441,0.186000043143981,148,"tags=20%, list=1%, signal=20%","Apoa2/Apoa1"
"CC","GO:0032133","chromosome passenger complex",5,0.902526811019652,1.56336977074255,0.00736822218023805,0.00736822218023805,0.186470473049081,1933,"tags=80%, list=7%, signal=75%","Birc5/Cdca8/Aurkb/Aurka"
"MF","GO:0016298","lipase activity",109,0.464648357825503,1.53039038025464,0.00737463126843658,0.00737463126843658,0.186470473049081,3947,"tags=17%, list=14%, signal=15%","Ces3b/Ces3a/Lipc/Ces1c/Ces1g/Lipf/Pla2g5/Plaat1/Pla2g4d/Pla2g4e/Plaat5/Liph/Ces4a/Plch1/Pla2g2e/Plch2/Pnliprp1/Lcat/Plcb2"
"BP","GO:0002250","adaptive immune response",391,0.356937180419965,1.33995832573775,0.00738167607468519,0.00738167607468519,0.186470473049081,4842,"tags=16%, list=17%, signal=13%","Fga/C9/Fgg/Fgb/C8b/Cfi/Mbl2/C8a/Hpx/Exo1/Mbl1/C4bp/Clec4g/Ccr6/Crp/Ulbp1/Il1b/Foxj1/Aire/H2-M5/Arg2/Havcr2/Pdcd1lg2/Pdcd1/Raet1a/Lta/Fcer2a/Cd40lg/Raet1e/H60b/Cr2/Cd244a/Smad7/Ctla4/Jchain/Trat1/Nlrp10/H2-M2/Masp2/Cd44/Sla2/Hc/Xcl1/Arid5a/Cd8a/Il12rb1/Il20rb/Slamf6/Treml4/Cd3e/Serpina3g/Cd7/Icam1/Muc4/Prdm1/Aicda/Mcoln2/Il12b/Serpinb9b/Ccl19/Stx11/Sh2d1a"
"MF","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors",8,0.82735359935046,1.61806115443466,0.00743356253484482,0.00743356253484482,0.187444061045893,19,"tags=12%, list=0%, signal=12%","Uox"
"BP","GO:0042742","defense response to bacterium",201,0.404244026641902,1.4308217004094,0.0075129128189075,0.0075129128189075,0.188815948671722,4521,"tags=16%, list=16%, signal=14%","Fga/Fgb/Dmbt1/F2/Mbl2/Fpr2/Mbl1/Mmp7/Serpine1/Defb50/Chga/Arg2/Havcr2/Raet1a/Lta/Stab2/9530003J23Rik/Lypd8/Adamts4/2610528A11Rik/Jchain/Nlrp10/Pglyrp1/Nos2/Hmgb2/Gbp10/Trem1/Lbp/Pglyrp4/Coch/Aicda/Gbp9/Il12b"
"MF","GO:1901618","organic hydroxy compound transmembrane transporter activity",38,0.59665914402547,1.647189474809,0.00751485494582314,0.00751485494582314,0.188815948671722,1612,"tags=24%, list=6%, signal=22%","Abcb11/Slco1b2/Slco1a1/Slc10a1/Slc22a1/Asic3/Slc16a8/Slc5a8/Slco1a4"
"CC","GO:0030868","smooth endoplasmic reticulum membrane",5,0.900728653859566,1.56025497735049,0.00755715095409031,0.00755715095409031,0.18953959620381,1056,"tags=40%, list=4%, signal=39%","Aldob/Ftcd"
"CC","GO:0098803","respiratory chain complex",78,-0.473779584795737,-1.55755909179797,0.00767896953183057,0.00767896953183057,0.192251600456357,10981,"tags=72%, list=38%, signal=45%","Ndufb3/Cox4i1/Cox6a1/Dmac1/Ndufb6/Sdhc/Ndufb7/Cyc1/Ndufs1/Ndufa10/Ndufs5/Ndufb11/Ndufs4/Cox7b/Foxred1/Ndufa4/Ndufa9/Ndufb8/Ndufs3/Ndufs2/Ndufc1/ND3/Sdhb/Cox8a/Uqcrfs1/Ndufs6/Ndufb1-ps/Ndufv3/Ndufc2/Uqcrh/Uqcrb/Uqcrq/Sdha/Ndufa3/Ndufa12/Sdhd/Ndufb9/Cox5a/Uqcr10/Uqcrc2/Ndufb4/Ndufa6/Ndufa8/Ndufab1/Ndufv2/Ndufa13/Ndufa7/Ndufa2/Ndufb5/Cox6a2/Uqcc3/Ndufa5/Ndufb10/Ndufs7/Dmac2/Cox7b2"
"BP","GO:0060191","regulation of lipase activity",70,0.516358431852388,1.58827121291764,0.00779528893407897,0.00779528893407897,0.194816520410968,1243,"tags=13%, list=4%, signal=12%","Apoa4/Apoa2/Apoa1/Apoh/Sele/Htr2a/Htr2b/Pla2g5/Apoa5"
"BP","GO:0045017","glycerolipid biosynthetic process",140,0.43436130117527,1.47816913048142,0.00786895776457363,0.00786895776457363,0.19528791612294,2035,"tags=7%, list=7%, signal=7%","Rgn/Apoa2/Apoa1/Fpr2/Pik3c2g/Htr2a/Htr2b/Pla2g5/Cwh43/Etnk2"
"BP","GO:0006568","tryptophan metabolic process",11,0.783976187872211,1.65706296668428,0.00787545787545788,0.00787545787545788,0.19528791612294,1640,"tags=36%, list=6%, signal=34%","Tph2/Kynu/Tdo2/Ido2"
"BP","GO:0006586","indolalkylamine metabolic process",11,0.783976187872211,1.65706296668428,0.00787545787545788,0.00787545787545788,0.19528791612294,1640,"tags=36%, list=6%, signal=34%","Tph2/Kynu/Tdo2/Ido2"
"BP","GO:0043252","sodium-independent organic anion transport",11,0.785100219758383,1.65943879345142,0.00787545787545788,0.00787545787545788,0.19528791612294,1612,"tags=36%, list=6%, signal=34%","Slco1b2/Slco1a1/Slco4a1/Slco1a4"
"MF","GO:0005504","fatty acid binding",42,0.581349064216943,1.63363562156165,0.00788367203924317,0.00788367203924317,0.19528791612294,2619,"tags=24%, list=9%, signal=22%","Fabp1/S100a9/Ugt1a9/Fabp2/Hnf4a/Alb/Cyp4a14/Acoxl/S100a8/Cyp4f14"
"BP","GO:0032196","transposition",22,-0.665679365638666,-1.70709867624965,0.00793111262179923,0.00793111262179923,0.196117189978998,3487,"tags=45%, list=12%, signal=40%","Tex19.2/Pgbd5/Tut4/Piwil2/Tdrd9/Morc1/Piwil4/L1td1/Ddx4/Tex19.1"
"BP","GO:2000351","regulation of endothelial cell apoptotic process",53,0.557951131650081,1.63625688776033,0.00795985464613255,0.00795985464613255,0.196481991570339,4460,"tags=21%, list=15%, signal=18%","Fga/Fgg/Fgb/Serpine1/Il13/Cd40lg/Ndnf/Gper1/Ramp2/Icam1/Ecscr"
"BP","GO:0034105","positive regulation of tissue remodeling",38,0.5930295041799,1.63716917325017,0.00803914715134568,0.00803914715134568,0.197458684545346,155,"tags=8%, list=1%, signal=8%","Hrg/Ahsg/Dcstamp"
"CC","GO:0000315","organellar large ribosomal subunit",59,-0.501654176386431,-1.57355806124282,0.00804733727810651,0.00804733727810651,0.197458684545346,10175,"tags=66%, list=35%, signal=43%","Mrpl16/Mrpl20/Nsun3/Mrpl36/Mrpl46/Mrpl1/Mterf4/Mrpl44/Mrpl24/Mrpl9/Mrpl35/Mrpl43/Mrpl11/Mrpl49/Mrpl15/Mrpl57/Mrpl45/Mrpl21/Mrpl14/Mrpl58/Mrpl51/Mrpl53/Mrpl30/Mrpl34/Mrpl18/Mrps30/Ndufab1/Mrpl47/Mrpl52/Mrpl55/Mrpl22/Mrpl41/Mrpl12/Mrpl2/Mrpl3/Mrpl32/Mrps18a/Malsu1/Mief1"
"CC","GO:0005762","mitochondrial large ribosomal subunit",59,-0.501654176386431,-1.57355806124282,0.00804733727810651,0.00804733727810651,0.197458684545346,10175,"tags=66%, list=35%, signal=43%","Mrpl16/Mrpl20/Nsun3/Mrpl36/Mrpl46/Mrpl1/Mterf4/Mrpl44/Mrpl24/Mrpl9/Mrpl35/Mrpl43/Mrpl11/Mrpl49/Mrpl15/Mrpl57/Mrpl45/Mrpl21/Mrpl14/Mrpl58/Mrpl51/Mrpl53/Mrpl30/Mrpl34/Mrpl18/Mrps30/Ndufab1/Mrpl47/Mrpl52/Mrpl55/Mrpl22/Mrpl41/Mrpl12/Mrpl2/Mrpl3/Mrpl32/Mrps18a/Malsu1/Mief1"
"BP","GO:0070601","centromeric sister chromatid cohesion",10,0.797974292332318,1.64925309706688,0.00805565726839985,0.00805565726839985,0.197458684545346,3050,"tags=40%, list=11%, signal=36%","Sgo1/Bub1/Sgo2a/Bub1b"
"CC","GO:0005657","replication fork",71,0.513081970802463,1.58320931743766,0.00810947795235682,0.00810947795235682,0.198431623543549,8730,"tags=38%, list=30%, signal=27%","Pif1/Mcm10/Tonsl/Uhrf1/Radx/Mms22l/Chek1/Pold1/Prim1/Polh/Gins2/Rad18/H2afx/Blm/Zranb3/Dnmt1/Xrcc2/Cdc45/Prim2/Pold3/Bcl6/Pola2/Rfc3/Rfc4/Donson/Rpa2/Pold2"
"BP","GO:0051984","positive regulation of chromosome segregation",28,0.628964945357938,1.63669482232146,0.00813727224482576,0.00813727224482576,0.198765443593062,3303,"tags=18%, list=11%, signal=16%","Cenpe/Ccnb1/Sgo2a/Cdc6/Mapk15"
"CC","GO:0042589","zymogen granule membrane",13,0.758220628150918,1.66585198827987,0.00816696914700544,0.00816696914700544,0.199144498041838,1133,"tags=23%, list=4%, signal=22%","Dmbt1/Cuzd1/Clca1"
"MF","GO:0050544","arachidonic acid binding",9,0.813113692008867,1.63848180299482,0.00827814569536424,0.00827814569536424,0.200809559155068,2619,"tags=56%, list=9%, signal=51%","S100a9/Hnf4a/Cyp4a14/S100a8/Cyp4f14"
"BP","GO:0051006","positive regulation of lipoprotein lipase activity",9,0.813161124299278,1.63857738242667,0.00827814569536424,0.00827814569536424,0.200809559155068,3442,"tags=44%, list=12%, signal=39%","Apoa4/Apoh/Apoa5/Apoc2"
"BP","GO:0061365","positive regulation of triglyceride lipase activity",9,0.813161124299278,1.63857738242667,0.00827814569536424,0.00827814569536424,0.200809559155068,3442,"tags=44%, list=12%, signal=39%","Apoa4/Apoh/Apoa5/Apoc2"
"BP","GO:1905448","positive regulation of mitochondrial ATP synthesis coupled electron transport",5,0.898336464335459,1.55611119265377,0.00831286604949934,0.00831286604949934,0.201304122864736,1012,"tags=40%, list=3%, signal=39%","Cdk1/Ccnb1"
"BP","GO:0051383","kinetochore organization",20,0.691976006832051,1.66231793087319,0.00833786478158419,0.00833786478158419,0.201561970795684,5690,"tags=45%, list=20%, signal=36%","Nuf2/Cenpe/Ndc80/Cenpa/Smc2/Cenpn/Smc4/Cenps/Cenpk"
"BP","GO:0015908","fatty acid transport",79,0.498870210022643,1.56328473536991,0.00842176183257537,0.00842176183257537,0.202819939269476,3767,"tags=20%, list=13%, signal=18%","Slc27a2/Fabp1/Drd4/Fabp2/Pla2g5/Hnf1a/Il1b/Erfe/Slc5a8/Cpt1b/Slc27a5/Pla2g2e/Nos2/Slco3a1/Abcc2/Bdkrb2"
"MF","GO:0005540","hyaluronic acid binding",21,0.681333579110074,1.65849936217552,0.00845323741007194,0.00845323741007194,0.202819939269476,3311,"tags=48%, list=11%, signal=42%","Cemip/Hapln1/Hapln4/Hmmr/Ncan/Stab2/Tnfaip6/Vcan/Cd44/Impg2"
"BP","GO:0044273","sulfur compound catabolic process",21,0.681009065305165,1.65770943202242,0.00845323741007194,0.00845323741007194,0.202819939269476,282,"tags=10%, list=1%, signal=9%","Mat1a/Agxt"
"BP","GO:0035278","miRNA mediated inhibition of translation",13,-0.750507796819316,-1.6897407322147,0.00845948352626892,0.00845948352626892,0.202819939269476,18,"tags=15%, list=0%, signal=15%","Rbm4/Trim71"
"BP","GO:1901978","positive regulation of cell cycle checkpoint",9,0.812859162020381,1.63796890700186,0.00846210448859456,0.00846210448859456,0.202819939269476,3413,"tags=44%, list=12%, signal=39%","Ndc80/Mad2l1/Gen1/Prox1"
"MF","GO:0015291","secondary active transmembrane transporter activity",210,0.396695973740964,1.41156662174522,0.00854700854700855,0.00854700854700855,0.204505935699337,1968,"tags=13%, list=7%, signal=12%","Slco1b2/Slc17a2/Slc9a3/Slco1a1/Slc17a4/Slco4a1/Slc10a1/Slc5a1/Slc5a7/Slc45a2/Slc5a11/Slc6a15/Slc13a5/Slc22a1/Slc10a5/Slc12a6/Slc34a2/Slc15a1/Slc38a3/Slc16a8/Slc5a8/Slco1a4/Slc47a1/Slc6a19/Slc24a1/Slc1a6/Slc13a2"
"BP","GO:0032967","positive regulation of collagen biosynthetic process",29,0.620826051447073,1.62609725357598,0.00864045141950273,0.00864045141950273,0.206390159846804,5919,"tags=45%, list=20%, signal=36%","F2/Serpinf2/Serpine1/Ccl2/Ihh/Ccn2/Mkx/F2r/Itga2/Wnt4/Pdgfb/Scx/Eng"
"BP","GO:0090224","regulation of spindle organization",42,0.57836916528902,1.62526187618741,0.00875963559915907,0.00875963559915907,0.208645488438103,3950,"tags=19%, list=14%, signal=16%","Tpx2/Psrc1/Plk1/Tacc3/Mapk15/Spag5/Gpsm2/Bora"
"MF","GO:0050542","icosanoid binding",10,0.796806304688617,1.64683910045419,0.00878798974734529,0.00878798974734529,0.208645488438103,2619,"tags=50%, list=9%, signal=46%","S100a9/Hnf4a/Cyp4a14/S100a8/Cyp4f14"
"BP","GO:1901617","organic hydroxy compound biosynthetic process",213,0.394356216662738,1.40596575243461,0.00882079851439183,0.00882079851439183,0.208645488438103,4792,"tags=19%, list=17%, signal=16%","Apob/Apoa4/Slc27a2/Apoa1/Tph2/Slc45a2/Kl/Cyb5r2/Npc1l1/Tyrp1/Hnf1a/Akr1d1/Il1b/Apoa5/Gfi1/Dkkl1/Gpr37/Plch1/Slc27a5/Cd244a/Moxd1/Sphk1/Cyp39a1/Pcbd1/Prox1/Sec14l2/Plch2/Alox12/Gper1/Ch25h/Snai2/Dhfr/Plcb2/Per2/Lep/Bmp5/Snai1/Tph1/Pou1f1/Wnt4"
"BP","GO:0010564","regulation of cell cycle process",564,0.334029120492741,1.28900709452028,0.00882393492347994,0.00882393492347994,0.208645488438103,4103,"tags=14%, list=14%, signal=12%","Cenpf/Cenpe/Tpx2/Birc5/Stil/Kif23/Mki67/Cdk1/Clspn/Psrc1/Prc1/Kif11/Foxm1/Kif14/Cdc25c/Kifc1/Fam83d/Ccnb1/Ndc80/Racgap1/Il1b/Cdc20/Bub1/Cit/Plk1/Sgo2a/Kif20a/E2f8/Kif20b/Knstrn/Lmnb1/Cdca5/Ect2/Ube2c/Nek2/Nusap1/Aurkb/Spdl1/Ticrr/Ttk/Aurka/Epgn/Ccnf/E2f7/Ccn2/Sox15/Cdk5rap2/Mtbp/Cdc7/Mir26a-1/Mad2l1/Cdc6/Bub1b/Cdc25b/Incenp/Tacc3/Sphk1/Gen1/Mapk15/Ereg/Brca1/Fbxo5/Nuggc/Chek1/Cxcr5/Dtl/Osm/Spag5/Gpsm2/Pou4f1/Cep295nl/Ubd/Gper1/Bora/Ezh2/Haspin/Rcc1"
"CC","GO:0005777","peroxisome",141,0.430893254359141,1.46733589199719,0.0088240012834911,0.0088240012834911,0.208645488438103,1795,"tags=7%, list=6%, signal=7%","Uox/Slc27a2/Fabp1/Hao1/Agxt/Urah/Acnat2/Plaat1/Pipox/Acoxl"
"CC","GO:0042579","microbody",141,0.430893254359141,1.46733589199719,0.0088240012834911,0.0088240012834911,0.208645488438103,1795,"tags=7%, list=6%, signal=7%","Uox/Slc27a2/Fabp1/Hao1/Agxt/Urah/Acnat2/Plaat1/Pipox/Acoxl"
"BP","GO:1990542","mitochondrial transmembrane transport",66,-0.495771806877551,-1.58281321668316,0.00896535013326872,0.00896535013326872,0.211631431805758,9440,"tags=53%, list=33%, signal=36%","Dnajc19/Afg3l2/Cox5b/Chchd4/Timm44/Smdt1/Slc1a3/Slc25a38/Micu1/Timm17a/Timm23/Mrpl18/Maip1/Dnajc30/Pnpt1/Tomm40l/Dnajc15/Hspd1/Slc25a29/Tomm7/Tomm40/Romo1/Stoml2/Tst/Slc25a28/Mpc1/Timm50/Tomm20/Timm21/Slc25a1/Tomm20l/AU015836/Ucp1/Slc25a2/Slc25a18"
"BP","GO:0006591","ornithine metabolic process",9,0.810781273938925,1.63378181503233,0.0090139808682855,0.0090139808682855,0.212249531475003,1553,"tags=33%, list=5%, signal=32%","Otc/Hnf4a/Arg2"
"BP","GO:0034508","centromere complex assembly",28,0.627610079021402,1.63316918431204,0.00902175835839377,0.00902175835839377,0.212249531475003,8019,"tags=50%, list=28%, signal=36%","Cenpe/Cenpa/Cenpi/Cenpp/Cenpn/Oip5/Cenps/Cenpk/Itgb3bp/Cenph/Cenpo/Cenpt/A730008H23Rik/Hells"
"MF","GO:0061676","importin-alpha family protein binding",8,0.821960217713792,1.60751328067888,0.00910611410518491,0.00910611410518491,0.213569766710684,426,"tags=12%, list=1%, signal=12%","Tpx2"
"BP","GO:0007064","mitotic sister chromatid cohesion",24,0.652939551398761,1.64012159008656,0.00911365260900643,0.00911365260900643,0.213569766710684,4096,"tags=21%, list=14%, signal=18%","Sgo1/Cdc20/Cdca5/Dscc1/Haspin"
"BP","GO:0008203","cholesterol metabolic process",119,0.448421262095897,1.49435667770182,0.00912349299446074,0.00912349299446074,0.213569766710684,3937,"tags=14%, list=14%, signal=12%","Apob/Apoa4/Apoa2/Apoa1/Lipc/Npc1l1/Hnf1a/Saa1/Akr1d1/Apoa5/Cyp11a1/Apoc3/Cyp39a1/Sec14l2/Cubn/Ch25h/Lcat"
"MF","GO:0015347","sodium-independent organic anion transmembrane transporter activity",10,0.794040879928183,1.64112352114959,0.00915415598681802,0.00915415598681802,0.213930998042058,1612,"tags=40%, list=6%, signal=38%","Slco1b2/Slco1a1/Slco4a1/Slco1a4"
"CC","GO:1905369","endopeptidase complex",65,-0.491030441410596,-1.56427426196191,0.00921435499515034,0.00921435499515034,0.214688829554308,10542,"tags=54%, list=36%, signal=34%","Psmd8/Psmb8/Psmc3/Psma1/Ubqln1/Psma3/Psmd12/Psmc6/Psmd1/Psmb1/Psmd2/Psmd6/Psmb2/Psmc2/Dnajb2/Psma4/Psmd4/Psmd3/Psma5/Psmb3/Psmd14/Psmb4/Htra2/Psma2/Psmb6/Adrm1/Psmc5/Psmb9/Psma7/Psmc1/Psmd11/Zfand2a/Slc10a2/Psmb11/Psma8"
"BP","GO:1902652","secondary alcohol metabolic process",130,0.437551529214912,1.47565920412921,0.00922180876880764,0.00922180876880764,0.214688829554308,3937,"tags=13%, list=14%, signal=11%","Apob/Apoa4/Apoa2/Apoa1/Lipc/Npc1l1/Hnf1a/Saa1/Akr1d1/Apoa5/Cyp11a1/Apoc3/Cyp39a1/Sec14l2/Cubn/Ch25h/Lcat"
"BP","GO:0007076","mitotic chromosome condensation",15,0.725250119148572,1.63892389892219,0.00923244026068067,0.00923244026068067,0.214688829554308,4409,"tags=47%, list=15%, signal=40%","Ncapg/Ncaph/Cdca5/Nusap1/Smc2/Ncapd2/Smc4"
"BP","GO:0015865","purine nucleotide transport",8,0.821360597515512,1.60634059931143,0.00929195316855603,0.00929195316855603,0.215715582649923,59,"tags=12%, list=0%, signal=12%","Gjb1"
"MF","GO:0030375","thyroid hormone receptor coactivator activity",6,-0.877912170788544,-1.63378811285534,0.00933191940615058,0.00933191940615058,0.216285913907013,164,"tags=33%, list=1%, signal=33%","Rxrb/Actn2"
"MF","GO:0005537","mannose binding",26,0.637679302014396,1.63236676126815,0.00940383250532292,0.00940383250532292,0.217593578632661,410,"tags=12%, list=1%, signal=11%","Mbl2/Colec10/Mbl1"
"MF","GO:0015220","choline transmembrane transporter activity",5,0.893943222303031,1.54850115635879,0.00944643869261289,0.00944643869261289,0.218157500446604,762,"tags=40%, list=3%, signal=39%","Slc5a7/Slc22a2"
"BP","GO:0007346","regulation of mitotic cell cycle",477,0.341668468330042,1.30297313923379,0.00945926867146689,0.00945926867146689,0.218157500446604,4103,"tags=13%, list=14%, signal=11%","Cenpf/Cenpe/Eme1/Tpx2/Birc5/Stil/Mki67/Cdk1/Clspn/Psrc1/Kif11/Top2a/Kif14/Cdc25c/Ccnb1/Ndc80/Il1b/Bub1/Cit/Hnf4a/Kntc1/Plk1/Kif20b/Lmnb1/Cdca5/Cks2/Ube2c/Nek2/Nusap1/Aurkb/Spdl1/Ticrr/Ttk/Epgn/E2f7/Zwilch/Ddias/Cdk5rap2/Mtbp/Cdc7/Mir26a-1/Mad2l1/Cdc6/Bub1b/Tal1/Cdc25b/Incenp/Tacc3/Sphk1/Gen1/Ereg/Brca1/Fbxo5/Chek1/Dtl/Gpsm2/Wee1/Ubd/Bora/Ezh2/Haspin/Rcc1"
"BP","GO:1900244","positive regulation of synaptic vesicle endocytosis",12,-0.763190916421302,-1.68658484545569,0.00950906678460858,0.00950906678460858,0.218946467829219,425,"tags=33%, list=1%, signal=33%","Dnm1l/Mff/Nlgn1/Snap91"
"BP","GO:0009066","aspartate family amino acid metabolic process",38,0.589236632200371,1.62669823877018,0.00961202376791332,0.00961202376791332,0.22046511314915,4011,"tags=18%, list=14%, signal=16%","Mat1a/Bhmt/Gnmt/Pipox/Ass1/Bhmt2/Plod2"
"CC","GO:1990023","mitotic spindle midzone",13,0.755094810610596,1.65898439701261,0.00961887477313975,0.00961887477313975,0.22046511314915,1663,"tags=31%, list=6%, signal=29%","Cenpe/Kif18b/Kif20b/Aurkb"
"BP","GO:0032781","positive regulation of ATPase activity",37,0.591630579941148,1.62632801361328,0.0096221133659902,0.0096221133659902,0.22046511314915,32,"tags=5%, list=0%, signal=5%","Rgn/Aldob"
"CC","GO:0000502","proteasome complex",64,-0.48824139973387,-1.5531050513719,0.00963855421686747,0.00963855421686747,0.220482134263094,10542,"tags=53%, list=36%, signal=34%","Psmd8/Psmb8/Psmc3/Psma1/Ubqln1/Psma3/Psmd12/Psmc6/Psmd1/Psmb1/Psmd2/Psmd6/Psmb2/Psmc2/Dnajb2/Psma4/Psmd4/Psmd3/Psma5/Psmb3/Psmd14/Psmb4/Psma2/Psmb6/Adrm1/Psmc5/Psmb9/Psma7/Psmc1/Psmd11/Zfand2a/Slc10a2/Psmb11/Psma8"
"BP","GO:0006066","alcohol metabolic process",304,0.367106700265585,1.35115024042702,0.00969570405727924,0.00969570405727924,0.221007744298197,3947,"tags=12%, list=14%, signal=10%","Apob/Akr1c6/Ttr/Apoa4/Apoa2/Hao1/Apoa1/Lipc/Pah/Cyp1a2/Npc1l1/Hnf1a/Saa1/Akr1d1/Il1b/Apoa5/Gfi1/Plch1/Cd244a/Cyp11a1/Moxd1/Sphk1/Apoc3/Cyp39a1/Pcbd1/Sec14l2/Akr1c14/Plch2/Cubn/Dysf/Gper1/Ch25h/Lcat/Dhfr/Plcb2"
"MF","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",3,0.961611639019621,1.4756904537689,0.00970873786407767,0.00970873786407767,0.221007744298197,331,"tags=67%, list=1%, signal=66%","Cyp2c29/Cyp1a2"
"MF","GO:0034875","caffeine oxidase activity",3,0.961611639019621,1.4756904537689,0.00970873786407767,0.00970873786407767,0.221007744298197,331,"tags=67%, list=1%, signal=66%","Cyp2c29/Cyp1a2"
"MF","GO:0019992","diacylglycerol binding",8,-0.833711028795658,-1.66205927163487,0.00973815191516988,0.00973815191516988,0.221318618640967,507,"tags=25%, list=2%, signal=25%","Unc13c/Trpc2"
"BP","GO:0006545","glycine biosynthetic process",5,0.892426058279038,1.54587310327116,0.0098242962403174,0.0098242962403174,0.222915712498181,282,"tags=20%, list=1%, signal=20%","Agxt"
"BP","GO:0006862","nucleotide transport",12,0.764049368604449,1.64824325927074,0.00985401459854015,0.00985401459854015,0.22322940031973,59,"tags=8%, list=0%, signal=8%","Gjb1"
"BP","GO:0006000","fructose metabolic process",10,0.791883191453873,1.63666401107144,0.00988648846576346,0.00988648846576346,0.223256843975325,1704,"tags=30%, list=6%, signal=28%","Aldob/Fbp1/Fbp2"
"BP","GO:0009436","glyoxylate catabolic process",3,0.960366292991178,1.47377934415745,0.00990291262135922,0.00990291262135922,0.223256843975325,282,"tags=33%, list=1%, signal=33%","Agxt"
"BP","GO:0042851","L-alanine metabolic process",3,0.959679638862094,1.47272560385085,0.00990291262135922,0.00990291262135922,0.223256843975325,282,"tags=33%, list=1%, signal=33%","Agxt"
"BP","GO:0070189","kynurenine metabolic process",9,0.807320983777214,1.62680908475024,0.00993377483443709,0.00993377483443709,0.223323705929807,1640,"tags=44%, list=6%, signal=42%","Kynu/Aadat/Tdo2/Ido2"
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition",79,0.491581338140942,1.54044396051143,0.00993767896243894,0.00993767896243894,0.223323705929807,6258,"tags=24%, list=22%, signal=19%","Cenpe/Birc5/Cdk1/Cdc25c/Ccnb1/Lmnb1/Cdca5/Ube2c/Mtbp/Cdc7/Cdc25b/Fbxo5/Dtl/Wnt10b/Ccne1/Ccnd1/Adamts1/Kcna5/Dbf4"
"CC","GO:0042588","zymogen granule",20,0.685292417567425,1.64626209921503,0.00996918615189414,0.00996918615189414,0.223357619268583,1133,"tags=15%, list=4%, signal=14%","Dmbt1/Cuzd1/Clca1"
"BP","GO:0006699","bile acid biosynthetic process",19,0.682834332033614,1.61997077107228,0.00997099347353154,0.00997099347353154,0.223357619268583,3413,"tags=32%, list=12%, signal=28%","Slc27a2/Hnf1a/Akr1d1/Slc27a5/Cyp39a1/Prox1"
"BP","GO:0070193","synaptonemal complex organization",25,-0.638069163688495,-1.68833147847735,0.0100136549840692,0.0100136549840692,0.223956081884739,6057,"tags=52%, list=21%, signal=41%","Meioc/Syce1/Tex15/Syce2/Sycp3/Syce3/Rad21l/Tex12/Syce1l/Rec8/Hormad1/Sycp1/Tex11"
"MF","GO:0004771","sterol esterase activity",11,0.777508186225854,1.6433917784997,0.0100732600732601,0.0100732600732601,0.224769316775648,1923,"tags=45%, list=7%, signal=42%","Ces3b/Ces3a/Ces1c/Ces1g/Ces4a"
"BP","GO:0006801","superoxide metabolic process",64,0.518308773225656,1.5688211791418,0.010082023239918,0.010082023239918,0.224769316775648,1709,"tags=9%, list=6%, signal=9%","Rgn/Apoa4/Fpr2/Crp/Cxcl1/Duox1"
"BP","GO:0071332","cellular response to fructose stimulus",3,-0.954881583124904,-1.50275292026131,0.0100989282769992,0.0100989282769992,0.224789390274418,152,"tags=67%, list=1%, signal=66%","Xbp1/Slc2a5"
"BP","GO:1903317","regulation of protein maturation",62,0.51808481271795,1.5601047401223,0.0101218047692572,0.0101218047692572,0.224942106989005,4525,"tags=23%, list=16%, signal=19%","Serpinf2/Serpine1/Cpb2/F12/Tfr2/Il1r2/Acp4/Fcmr/Ctla2a/Birc7/Cntn2/Chac1/Cdh1/Fmr1"
"BP","GO:0045907","positive regulation of vasoconstriction",41,0.576346354177594,1.61190269166079,0.0101558396077745,0.0101558396077745,0.22534192714149,5126,"tags=27%, list=18%, signal=22%","Fga/Fgg/Fgb/Htr2a/Avpr2/Tacr1/F2r/Icam1/Gja5/Smad6/Pdgfb"
"BP","GO:0019730","antimicrobial humoral response",60,0.526190212471729,1.57512788541165,0.0101811906816221,0.0101811906816221,0.225548111015912,1334,"tags=13%, list=5%, signal=13%","Fga/Hrg/Fgb/F2/Mmp7/S100a9/Ccl2/Cxcl1"
"BP","GO:0033091","positive regulation of immature T cell proliferation",5,0.890904977618397,1.54323826572986,0.0102021537880219,0.0102021537880219,0.225656590126111,1069,"tags=20%, list=4%, signal=19%","Il1b"
"MF","GO:0015485","cholesterol binding",46,0.56240064777918,1.61088158057938,0.0102412775559799,0.0102412775559799,0.226165783564117,3882,"tags=17%, list=13%, signal=15%","Apoa4/Apoa2/Apoa1/Crp/Apoa5/Cyp11a1/Prom2/Tspo2"
"BP","GO:0030212","hyaluronan metabolic process",27,0.631226601085505,1.62992934331504,0.0102745792736935,0.0102745792736935,0.226545007434343,6419,"tags=41%, list=22%, signal=32%","Cemip/Itih1/Itih3/Itih2/Il1b/Cd44/Has2/Pdgfb/Has1/Has3/Cemip2"
"CC","GO:0070937","CRD-mediated mRNA stability complex",6,-0.874164611912595,-1.62681393326485,0.0103923647932131,0.0103923647932131,0.22878291277981,158,"tags=33%, list=1%, signal=33%","Csde1/Igf2bp1"
