"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0051004","regulation of lipoprotein lipase activity",15,-0.735976344254605,-1.67652705759419,0.0109867751780265,0.0109867751780265,0.409682492592652,913,"tags=60%, list=3%, signal=58%","Gpihbp1/Nr1h3/Abhd5/Apoc3/Angptl8/Hdac9/Apoa5/Apoh/Apoa4"
"BP","GO:0032781","positive regulation of ATPase activity",37,-0.594893163544323,-1.64414698309624,0.0110091743119266,0.0110091743119266,0.409682492592652,95,"tags=8%, list=0%, signal=8%","Myl4/Aldob/Rgn"
"BP","GO:1900244","positive regulation of synaptic vesicle endocytosis",12,0.764770942802731,1.64365922006227,0.0110981308411215,0.0110981308411215,0.411389691827928,372,"tags=17%, list=1%, signal=16%","Nlgn1/Snap91"
"BP","GO:0051385","response to mineralocorticoid",9,-0.818907477852208,-1.6398474113228,0.0111179740580605,0.0111179740580605,0.411389691827928,4536,"tags=78%, list=16%, signal=66%","Gper1/Hsd3b1/Htr7/Hsd3b4/Npas4/Hsd3b5/Hsd3b3"
"MF","GO:0042289","MHC class II protein binding",8,-0.834043162941164,-1.62192647217657,0.0111639445937565,0.0111639445937565,0.411389691827928,858,"tags=25%, list=3%, signal=24%","Cd4/Krt17"
"BP","GO:0007498","mesoderm development",108,0.442202876310579,1.46740341121123,0.0111687275628241,0.0111687275628241,0.411389691827928,3803,"tags=16%, list=13%, signal=14%","Gdf1/Lhx1/Pou5f1/Mesp2/Sall1/Gdf1/Sfrp2/Fendrr/Bmp4/Osr1/Zic2/T/Crb2/Cited2/Tbx6/Fgf8/Tbx1"
"BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",29,-0.641570248608155,-1.68654030394478,0.0112497443239926,0.0112497443239926,0.412583723564105,660,"tags=17%, list=2%, signal=17%","Faiml/Serpine1/Fgg/Fgb/Fga"
"BP","GO:2000637","positive regulation of gene silencing by miRNA",24,0.659438358809423,1.66037617791296,0.0112581473434723,0.0112581473434723,0.412583723564105,2385,"tags=12%, list=8%, signal=11%","Trim71/Lin28a/Bmp4"
"BP","GO:1904036","negative regulation of epithelial cell apoptotic process",45,-0.561819477790238,-1.61038630290177,0.0113314447592068,0.0113314447592068,0.41422123426,1936,"tags=18%, list=7%, signal=17%","Mst1/Il10/Il13/Serpine1/Ndnf/Fgg/Fgb/Fga"
"BP","GO:0019835","cytolysis",26,-0.649804562097775,-1.67343919023156,0.0113659427643597,0.0113659427643597,0.414435754727493,3549,"tags=31%, list=12%, signal=27%","Pglyrp1/Lbp/Gzma/Hc/C8a/C8b/F2/C9"
"BP","GO:0051965","positive regulation of synapse assembly",72,0.495920842441567,1.54827488089203,0.0114182692307692,0.0114182692307692,0.414884572328471,2398,"tags=19%, list=8%, signal=18%","Lingo4/Nlgn1/Flrt1/Adgrb2/Lrtm2/Nlgn3/Cux2/Slitrk6/Musk/Cbln2/Ntrk3/Sema4d/Lrrc24/Asic2"
"CC","GO:0030666","endocytic vesicle membrane",31,-0.625212681650258,-1.66701169102217,0.0114355727996733,0.0114355727996733,0.414884572328471,1100,"tags=10%, list=4%, signal=9%","Cubn/Hrg/Tyrp1"
"BP","GO:0070141","response to UV-A",7,0.841025497645458,1.58278336643459,0.0114763664656682,0.0114763664656682,0.415323662199654,968,"tags=29%, list=3%, signal=28%","Gdf1/Cryaa"
"BP","GO:0045723","positive regulation of fatty acid biosynthetic process",23,-0.662083962294397,-1.65769470653714,0.0116136919315403,0.0116136919315403,0.418202386600007,2327,"tags=22%, list=8%, signal=20%","Il1b/Apoa5/Hnf4a/Apoa4/Rgn"
"BP","GO:0098869","cellular oxidant detoxification",23,-0.661365241442081,-1.65589520704732,0.0116136919315403,0.0116136919315403,0.418202386600007,162,"tags=13%, list=1%, signal=13%","Mpo/Apoa4/Rgn"
"BP","GO:0072049","comma-shaped body morphogenesis",6,0.869804444981798,1.57781819221706,0.0116663426015944,0.0116663426015944,0.41905587947532,3052,"tags=50%, list=11%, signal=45%","Lhx1/Bmp4/Wt1"
"BP","GO:0007080","mitotic metaphase plate congression",42,-0.565669301048395,-1.60180636532444,0.0117148050898808,0.0117148050898808,0.419755079718711,7446,"tags=40%, list=26%, signal=30%","Ccnb1/Chmp4c/Zw10/Cdca5/Pinx1/Kpnb1/Mad1l1/Kif18a/Kif14/Kif22/Cdca8/Spdl1/Psrc1/Kif2c/Cenpe/Ndc80/Nuf2"
"MF","GO:0005496","steroid binding",94,-0.473406805402068,-1.53174413631026,0.0117764471057884,0.0117764471057884,0.420137503589744,1609,"tags=13%, list=6%, signal=12%","Hsd3b4/Esrrg/Slc22a2/Cyp11a1/Apoa5/Crp/Apoa2/Apoa1/Gc/Apoa4/Hsd3b5/Prom2"
"BP","GO:0050931","pigment cell differentiation",39,-0.581053047522012,-1.62038514847404,0.0118078175895765,0.0118078175895765,0.420137503589744,6178,"tags=31%, list=21%, signal=24%","Enpp1/Hps1/Adamts9/Mlph/Cited1/Oca2/Edn3/Rab27a/Kit/Slc24a5/Sox10/Tyrp1"
"CC","GO:0000802","transverse filament",3,0.953183009392976,1.45965053091331,0.0118125484120837,0.0118125484120837,0.420137503589744,667,"tags=67%, list=2%, signal=65%","Sycp1/Stag3"
"BP","GO:0055088","lipid homeostasis",137,-0.431286125283036,-1.46761426794374,0.0119023602985677,0.0119023602985677,0.422294269416674,1788,"tags=10%, list=6%, signal=10%","Lipc/Malrd1/Gckr/Acoxl/G6pc/Apoa5/Pla2g12b/Apoc4/Hnf4a/Fgfr4/Apoa2/Apoa1/Apoa4/Apob"
"BP","GO:0043455","regulation of secondary metabolic process",15,-0.733875360272103,-1.67174109331459,0.0120040691759919,0.0120040691759919,0.424861560438142,486,"tags=20%, list=2%, signal=20%","Slc24a5/Pmel/Tyrp1"
"BP","GO:0010755","regulation of plasminogen activation",12,-0.77151907436231,-1.65935265501204,0.0121249486230991,0.0121249486230991,0.428093179627364,707,"tags=42%, list=2%, signal=41%","Anxa2/F12/Serpine1/Cpb2/Serpinf2"
"BP","GO:0046889","positive regulation of lipid biosynthetic process",88,-0.479798159292268,-1.53641296274948,0.0121853775469437,0.0121853775469437,0.428227934602204,2815,"tags=15%, list=10%, signal=13%","Ifng/Sec14l2/Htr2b/Il1b/Zp3/Htr2a/Apoa5/Hnf4a/Fpr2/Hsd17b13/Apoa1/Apoa4/Rgn"
"BP","GO:0005996","monosaccharide metabolic process",232,-0.381803555554203,-1.37881743586753,0.0121879300176922,0.0121879300176922,0.428227934602204,3001,"tags=9%, list=10%, signal=9%","Mst1/Lep/Car5a/Pgm5/Fbp2/Tff3/Ugt2a3/Ugt1a2/Gckr/G6pc/Mup1/Otogl/Hnf4a/Gnmt/Onecut1/Fbp1/Gulo/Ugt2b1/Ugt1a5/Aldob/Tfap2b/Rgn"
"BP","GO:2000809","positive regulation of synaptic vesicle clustering",8,0.824199529406845,1.60564147038153,0.0125847047434656,0.0125847047434656,0.441098151222478,1081,"tags=38%, list=4%, signal=36%","Nlgn1/Snap91/Nlgn3"
"BP","GO:0051256","mitotic spindle midzone assembly",5,-0.895750486278614,-1.56379741464448,0.0127440904419322,0.0127440904419322,0.445605725292274,2960,"tags=80%, list=10%, signal=72%","Aurkb/Racgap1/Kif4/Kif23"
"BP","GO:0006699","bile acid biosynthetic process",19,-0.686132003172846,-1.64354782758807,0.0128913443830571,0.0128913443830571,0.449668403185291,2258,"tags=47%, list=8%, signal=44%","Cyp7b1/Cyp7a1/Hnf1a/Prox1/Malrd1/Baat/Akr1d1/Fgfr4/Slc27a2"
"CC","GO:0000780","condensed nuclear chromosome, centromeric region",27,-0.632767545258854,-1.6427994937355,0.0130134200894673,0.0130134200894673,0.452587326396602,7446,"tags=67%, list=26%, signal=50%","Dsn1/Ccnb1/Cenpo/Pmf1/Cenpk/Mis18bp1/Plk1/Sgo2a/Sgo1/Bub1b/Cenpa/Aurka/Aurkb/Bub1/Aurkc/Cenpe/Ndc80/Nuf2"
"MF","GO:0005509","calcium ion binding",561,-0.321515226919366,-1.25203491887668,0.0130375559447363,0.0130375559447363,0.452587326396602,6483,"tags=29%, list=22%, signal=23%","Dysf/Plcb2/Aspn/Cdh5/Syt12/Hpgds/Prrg3/Atp2a2/Adgrv1/Man1a2/Caps2/Fstl1/Ehd3/Masp1/Atp2a1/Pkd1l2/Enpp1/Cgref1/Pls3/Tnnc2/Mmp8/Nid1/Spta1/Adgre5/Prrg4/Notch3/Vcan/Cdh23/Efcab8/Anxa1/Nin/Anxa6/Calu/Syt5/Cd93/S100a11/Slc25a13/Clstn2/Aif1l/H1f4/Efcc1/Grin1/Matn2/Stab2/Tll1/Rab11fip4/Cdh13/Efcab7/Myl3/Syt15/Fbn1/Clstn3/Efcab9/Plch2/Plcb1/Vldlr/Efhd1/Nkd1/Edem1/Dll3/Vwa2/Cdh2/Myl4/Bglap3/Capn8/Cib3/Ncs1/Colec11/S100a9/Gm28042/Fscb/Shh/Pcdhb8/Mctp2/Cdhr2/Calr4/Apcs/Anxa2/Dhh/Cracr2a/Clgn/Myl2/Dchs1/S100a14/Capn9/Atp2b2/Baiap3/Tnnc1/Pcdhga4/Plch1/Efcab3/Pla2g2e/Syt2/Efcab1/Casq2/Scube3/Pcdh20/Atp2a3/Padi6/Crtac1/Naaladl1/Thbs4/Capn3/Mmrn1/Alox8/Itgb1bp2/Dlk1/Habp2/Fam20c/S100a8/Tnnt3/Melk/Dsg1a/Casq1/Cdhr1/Celsr1/Ret/Gjb2/Ncan/Nell1/Cdh16/Tll2/S100b/Pla2g2f/Fat3/Hrnr/Cdh6/Egfem1/Adgrl3/Tgm3/Dsg3/Cubn/Ihh/Cblc/Sele/Pla2g12b/Mbl1/Pcdha9/Crp/Necab2/Galnt3/F12/Pla2g5/Cdh26/Pla2g4e/Acan/Dner/Cdhr5/Proc/Oit3/Sgca/Fstl4/F9/Mbl2/Cdh1/Dsg1b/Fat2/Calm4/Cps1/Syt4/F2/Dsc3/Rgn"
"BP","GO:0070914","UV-damage excision repair",13,-0.746711425417552,-1.64000069963233,0.0134255492270138,0.0134255492270138,0.462321019283088,53,"tags=15%, list=0%, signal=15%","Ercc1/Mc1r"
"BP","GO:0048255","mRNA stabilization",41,0.558284762807869,1.57651029673412,0.0134307722694055,0.0134307722694055,0.462321019283088,116,"tags=7%, list=0%, signal=7%","Dazl/Meioc/Igf2bp1"
"BP","GO:0050686","negative regulation of mRNA processing",32,-0.608765181544247,-1.63252895440227,0.0134474327628362,0.0134474327628362,0.462321019283088,83,"tags=50%, list=0%, signal=50%","Rbm10/Rbm42/Ccnt1/U2af2/Supt5/Rnf40/Rnf20/Dyrk1a/Ctr9/Npm1/Ptbp1/Celf4/Ptbp3/Srsf6/Srsf10/Akr1c6"
"BP","GO:0010847","regulation of chromatin assembly",20,0.677069522360985,1.63949919293649,0.0134607881388997,0.0134607881388997,0.462321019283088,593,"tags=10%, list=2%, signal=10%","Pou5f1/Tet1"
"BP","GO:0071459","protein localization to chromosome, centromeric region",22,-0.665720988362804,-1.64857665792092,0.0134776393710435,0.0134776393710435,0.462321019283088,5520,"tags=55%, list=19%, signal=44%","Haspin/Zw10/Cenpq/Bub1b/Cenpa/Ttk/Mtbp/Aurkb/Spdl1/Knl1/Cdk1/Ndc80"
"BP","GO:0098926","postsynaptic signal transduction",37,0.5734123903737,1.58706883826056,0.0135373749264273,0.0135373749264273,0.463272315511331,1048,"tags=16%, list=4%, signal=16%","Chrm1/Chrna7/Chrna3/Hrh4/Chrm2/Ly6g6e"
"MF","GO:0022804","active transmembrane transporter activity",311,-0.360076471434803,-1.33607820409711,0.0136444532331422,0.0136444532331422,0.465835453977585,2931,"tags=13%, list=10%, signal=12%","Slc2a10/Slc6a19/Slc38a3/Slc24a2/Atp2a3/Atp7b/Slc1a1/Abca16/Slc5a11/Slc5a12/Atp4a/Slc13a2/Slc18a1/Slc6a17/Atp1a4/Slc16a8/Slco5a1/Slco1a4/Slc22a1/Slc5a9/Slco4a1/Slc17a4/Slc34a2/Abcc6/Slc15a1/Slc47a1/Slc24a5/Slc1a6/Slc5a7/Slc26a7/Slc10a1/Slc10a5/Slc17a2/Slc6a15/Slco1a1/Atp2b3/Slco1b2/Abcb11/Abcb5/Slc45a2"
"BP","GO:0035376","sterol import",12,-0.764402015422434,-1.64404556664547,0.0137690094533498,0.0137690094533498,0.466365475924261,373,"tags=50%, list=1%, signal=49%","Cd36/Commd1/Stard4/Ldlr/Apoa2/Apoa1"
"BP","GO:0070508","cholesterol import",12,-0.764402015422434,-1.64404556664547,0.0137690094533498,0.0137690094533498,0.466365475924261,373,"tags=50%, list=1%, signal=49%","Cd36/Commd1/Stard4/Ldlr/Apoa2/Apoa1"
"BP","GO:0000022","mitotic spindle elongation",6,-0.864513050960747,-1.57209742967517,0.0137888454414489,0.0137888454414489,0.466365475924261,2960,"tags=67%, list=10%, signal=60%","Aurkb/Racgap1/Kif4/Kif23"
"BP","GO:0010757","negative regulation of plasminogen activation",6,-0.864231954100616,-1.57158626139285,0.0137888454414489,0.0137888454414489,0.466365475924261,660,"tags=67%, list=2%, signal=65%","Serpine2/Serpine1/Cpb2/Serpinf2"
"BP","GO:0061436","establishment of skin barrier",22,-0.664561660060424,-1.64570572308248,0.0138860526853175,0.0138860526853175,0.468558450566769,1549,"tags=18%, list=5%, signal=17%","Stmn1/Flg/Hrnr/Krt1"
"BP","GO:0009093","cysteine catabolic process",3,-0.953187861215683,-1.47017621675066,0.014055394791236,0.014055394791236,0.470979018443173,229,"tags=67%, list=1%, signal=66%","Cdo1/Agxt"
"BP","GO:0019448","L-cysteine catabolic process",3,-0.953187861215683,-1.47017621675066,0.014055394791236,0.014055394791236,0.470979018443173,229,"tags=67%, list=1%, signal=66%","Cdo1/Agxt"
"BP","GO:0046439","L-cysteine metabolic process",3,-0.953187861215683,-1.47017621675066,0.014055394791236,0.014055394791236,0.470979018443173,229,"tags=67%, list=1%, signal=66%","Cdo1/Agxt"
"CC","GO:0000940","condensed chromosome outer kinetochore",15,-0.725899688914485,-1.65357280714899,0.0142421159715158,0.0142421159715158,0.476133654650018,5423,"tags=73%, list=19%, signal=60%","Ccnb1/Ska2/Plk1/Bub1b/Ska3/Bub1/Spdl1/Cenpe/Ndc80/Ska1/Cenpf"
"MF","GO:0005504","fatty acid binding",42,-0.556651746407549,-1.57627134619471,0.014340537265199,0.014340537265199,0.478319351130284,5281,"tags=31%, list=18%, signal=25%","Fabp5/Cyp4a14/Acox2/Cyp4f14/S100a9/Ffar1/Alb/S100a8/Acoxl/Hnf4a/Ptgds/Fabp2/Fabp1"
"BP","GO:0002784","regulation of antimicrobial peptide production",3,-0.952320055977132,-1.46883773283327,0.0144687887556842,0.0144687887556842,0.480383348547003,569,"tags=100%, list=2%, signal=98%","Klk7/Spink5"
"BP","GO:0002786","regulation of antibacterial peptide production",3,-0.952320055977132,-1.46883773283327,0.0144687887556842,0.0144687887556842,0.480383348547003,569,"tags=100%, list=2%, signal=98%","Klk7/Spink5"
"BP","GO:0071492","cellular response to UV-A",3,0.94919208847846,1.45353906042517,0.0145236250968242,0.0145236250968242,0.481100547588886,155,"tags=33%, list=1%, signal=33%","Gdf1"
"BP","GO:0006591","ornithine metabolic process",9,-0.808113004904938,-1.61823167450526,0.0146180770022648,0.0146180770022648,0.48281645901367,830,"tags=44%, list=3%, signal=43%","Azin1/Arg2/Hnf4a/Otc"
"BP","GO:0042402","cellular biogenic amine catabolic process",13,-0.744174868200478,-1.63442966446525,0.0146460537021969,0.0146460537021969,0.48281645901367,2421,"tags=46%, list=8%, signal=42%","Afmid/Tdo2/Ido1/Kynu/Ido2/Dmgdh"
"BP","GO:1901656","glycoside transport",3,-0.95214913359779,-1.46857410587447,0.0146754857379082,0.0146754857379082,0.48281645901367,373,"tags=67%, list=1%, signal=66%","Abcb1a/Apoa2"
"BP","GO:0008406","gonad development",199,0.378159206946182,1.3552895711652,0.014714775246926,0.014714775246926,0.483011312079548,3707,"tags=16%, list=13%, signal=14%","Sohlh2/Dmrt1/Sox3/Sohlh1/Tex19.1/Bmp15/Tex11/Klhl10/Nkx2-1/Cftr/Nkx3-1/Ereg/Il1a/Nefh/Dmc1/Amh/Fgf9/Sfrp2/Inha/Angpt1/Bmp4/Osr1/Lrp2/Hyal3/Ptger4/Wt1/Insl3/Fanca/Cited2/Rnase10/Fgf8/Serpinb6b"
"CC","GO:0032300","mismatch repair complex",9,-0.806957052593399,-1.61591690091122,0.01502985381923,0.01502985381923,0.492237555899144,490,"tags=22%, list=2%, signal=22%","Pms1/Msh5"
"BP","GO:1900425","negative regulation of defense response to bacterium",5,-0.891077322345091,-1.55563902479218,0.0152106885919836,0.0152106885919836,0.497035498436397,1824,"tags=60%, list=6%, signal=56%","Havcr2/Arg2/Spink5"
"BP","GO:0043032","positive regulation of macrophage activation",27,-0.619431560519967,-1.6081764332741,0.0152501016673444,0.0152501016673444,0.497201038713421,6182,"tags=44%, list=21%, signal=35%","Il1rl1/Lrrk2/Mmp8/Cd1d1/Ulbp1/Lbp/Il10/Havcr2/Raet1a/Il13/Tafa3/Hamp"
"BP","GO:1900242","regulation of synaptic vesicle endocytosis",23,0.648123296484779,1.61720034717773,0.0153121319199058,0.0153121319199058,0.498101568687272,1196,"tags=13%, list=4%, signal=13%","Nlgn1/Snap91/Slc17a7"
"BP","GO:0070072","vacuolar proton-transporting V-type ATPase complex assembly",5,-0.890431897143992,-1.55451224420284,0.0154162384378212,0.0154162384378212,0.499489945756795,95,"tags=60%, list=0%, signal=60%","Vma21/Tm9sf4/Aldob"
"MF","GO:0005244","voltage-gated ion channel activity",173,0.38783900298499,1.36879834902812,0.0154587432242522,0.0154587432242522,0.499489945756795,4815,"tags=29%, list=17%, signal=24%","Kcnj10/Kcng1/Kcnv2/Kcnh3/Cacna2d4/Grm7/Kcnb2/Kcnip2/Scn10a/Cacna2d2/Clcnka/Cacnb4/Scn3a/Kcnf1/Nalcn/Grin2a/Tmc2/Cacna1s/Lrrc55/Kcnma1/Kcna7/Kcne1/Kcnu1/Kcnd3/Kcng4/Clcn1/Ano1/Kcnj16/Scn1a/Scn11a/Cacnb1/Grin3a/Kcna4/Tspoap1/Scn3b/Kcnip1/Kcnh1/Cacna1a/Kcnj2/Kcnq3/Catsper3/Gas6/Grin2c/Cacng1/Cacnb3/Cacnb2/Kcnh5/Kcns1/Kcnj4/Lrrc26"
"MF","GO:0022832","voltage-gated channel activity",173,0.38783900298499,1.36879834902812,0.0154587432242522,0.0154587432242522,0.499489945756795,4815,"tags=29%, list=17%, signal=24%","Kcnj10/Kcng1/Kcnv2/Kcnh3/Cacna2d4/Grm7/Kcnb2/Kcnip2/Scn10a/Cacna2d2/Clcnka/Cacnb4/Scn3a/Kcnf1/Nalcn/Grin2a/Tmc2/Cacna1s/Lrrc55/Kcnma1/Kcna7/Kcne1/Kcnu1/Kcnd3/Kcng4/Clcn1/Ano1/Kcnj16/Scn1a/Scn11a/Cacnb1/Grin3a/Kcna4/Tspoap1/Scn3b/Kcnip1/Kcnh1/Cacna1a/Kcnj2/Kcnq3/Catsper3/Gas6/Grin2c/Cacng1/Cacnb3/Cacnb2/Kcnh5/Kcns1/Kcnj4/Lrrc26"
"BP","GO:2000828","regulation of parathyroid hormone secretion",3,-0.949820350477225,-1.46498224146124,0.0155022736668045,0.0155022736668045,0.499489945756795,791,"tags=67%, list=3%, signal=65%","Gnas/Fgfr4"
"BP","GO:0045852","pH elevation",7,0.831716593045164,1.56526430262223,0.0155611748687026,0.0155611748687026,0.499489945756795,2394,"tags=57%, list=8%, signal=52%","Nox1/Cftr/Slc4a1/Slc26a3"
"BP","GO:0034114","regulation of heterotypic cell-cell adhesion",25,-0.625843820505378,-1.59996192704766,0.0155618431689572,0.0155618431689572,0.499489945756795,2327,"tags=24%, list=8%, signal=22%","Il1b/Il10/Apoa1/Fgg/Fgb/Fga"
"BP","GO:0018243","protein O-linked glycosylation via threonine",8,-0.822726871998237,-1.59992018681544,0.0157122183171387,0.0157122183171387,0.503200806467843,2264,"tags=38%, list=8%, signal=35%","Galnt13/Galntl6/Galnt3"
"BP","GO:1903423","positive regulation of synaptic vesicle recycling",15,0.707073212928642,1.60999846449401,0.0159229408295656,0.0159229408295656,0.508374471113855,372,"tags=13%, list=1%, signal=13%","Nlgn1/Snap91"
"CC","GO:0070937","CRD-mediated mRNA stability complex",6,0.860021602620035,1.56007219570137,0.0159440015555123,0.0159440015555123,0.508374471113855,116,"tags=17%, list=0%, signal=17%","Igf2bp1"
"BP","GO:0007602","phototransduction",28,0.60843357156114,1.58642812484196,0.0160721285770286,0.0160721285770286,0.509295941985694,3981,"tags=50%, list=14%, signal=43%","Cabp4/Gpr52/Guca1a/Gpr88/Rrh/Grk1/Asic2/Gngt1/Opn1sw/Rho/Guca1b/Opn1mw/Opn5/Gnat2"
"BP","GO:1905952","regulation of lipid localization",133,-0.423000958941157,-1.43377756245692,0.0160771704180064,0.0160771704180064,0.509295941985694,1635,"tags=11%, list=6%, signal=10%","Acsl6/Ren1/Mest/Mup1/Apoa5/Vstm2a/Apoc4/Crp/Erfe/Apoa2/Apoa1/Cyp2j5/Apoa4/Apob"
"BP","GO:0015850","organic hydroxy compound transport",203,-0.381539450244272,-1.35867717718559,0.0160873882820258,0.0160873882820258,0.509295941985694,3048,"tags=13%, list=11%, signal=12%","Oxtr/Lep/Syt2/Slc51a/Htr7/Chga/Slc18a1/Lipc/Htr1b/Ren1/Slco1a4/Rab3b/Ghsr/Slc22a1/Htr2a/Apoa5/Aqp3/Stra6l/Apoa2/Slc10a1/Apoa1/Apoa4/Slco1a1/Syt4/Slco1b2/Apob/Abcb11"
"MF","GO:0015136","sialic acid transmembrane transporter activity",8,-0.822089909428758,-1.59868151416739,0.0161256977465371,0.0161256977465371,0.509295941985694,2655,"tags=38%, list=9%, signal=34%","Slc17a3/Slc17a4/Slc17a2"
"BP","GO:1903625","negative regulation of DNA catabolic process",4,-0.919722287058144,-1.51853535539761,0.0161488143908422,0.0161488143908422,0.509295941985694,44,"tags=50%, list=0%, signal=50%","Dffa/Rgn"
"MF","GO:0015291","secondary active transmembrane transporter activity",210,-0.381114718185418,-1.36048043279619,0.0162859980139027,0.0162859980139027,0.512505823082814,2931,"tags=15%, list=10%, signal=13%","Slc2a10/Slc6a19/Slc38a3/Slc24a2/Slc1a1/Slc5a11/Slc5a12/Slc13a2/Slc18a1/Slc6a17/Slc16a8/Slco5a1/Slco1a4/Slc22a1/Slc5a9/Slco4a1/Slc17a4/Slc34a2/Slc15a1/Slc47a1/Slc24a5/Slc1a6/Slc5a7/Slc26a7/Slc10a1/Slc10a5/Slc17a2/Slc6a15/Slco1a1/Slco1b2/Slc45a2"
"BP","GO:2000351","regulation of endothelial cell apoptotic process",53,-0.522181995617329,-1.54349022591544,0.0164559502307847,0.0164559502307847,0.516730739978881,1936,"tags=15%, list=7%, signal=14%","Il10/Fasl/Il13/Serpine1/Ndnf/Fgg/Fgb/Fga"
"BP","GO:0021854","hypothalamus development",13,0.736888705411355,1.61506713787679,0.016515926071569,0.016515926071569,0.517491490854903,3970,"tags=38%, list=14%, signal=33%","Sox3/Rax/Otp/Pou3f2/Hap1"
"MF","GO:0042887","amide transmembrane transporter activity",40,-0.55674397935067,-1.56321807382443,0.0165991902834008,0.0165991902834008,0.517625591163275,822,"tags=35%, list=3%, signal=34%","Slc46a1/Gpihbp1/Slc15a3/Sec61a2/Timm22/Aqp9/Abcb9/Slc15a2/Slco3a1/Slc38a3/Aqp3/Slc15a1/Slc47a1/Slco1b2"
"BP","GO:0042391","regulation of membrane potential",411,0.326784681566378,1.25508228384217,0.0166222039811205,0.0166222039811205,0.517625591163275,4492,"tags=20%, list=15%, signal=17%","Nlgn1/Kcnj10/Tcl1/Chrna7/Dsc2/Neto1/Cnga1/Chrna3/Grik3/Gabrq/Kcnh3/Nps/Cftr/Myoc/Nlgn3/Tmem108/Cux2/Actn2/Cck/Slc17a7/Kcnip2/Scn10a/Gpr88/Kcnk10/Cxadr/Cacnb4/Scn3a/Ntrk3/Nalcn/Grin2a/Kcnn2/Prkcz/Fkbp1b/Slc25a27/Kcnma1/Kcne1/Mapt/Kcnu1/Kcnd3/Slc26a3/Asic2/Ngfr/Nppa/Cnih3/Clcn1/Pmaip1/Igsf9b/Gabre/Ano1/Il6/Piezo2/Stox1/Scn1a/Atp1a3/Adrb1/P2rx3/Scn11a/Snca/Chrna4/Bco2/P2rx5/Scn3b/Chchd10/Kcnip1/Stx1b/Grik5/Cbln1/Kcnh1/Cacna1a/Kcnj2/Kcnq3/Bdnf/Begain/Kcnk12/Grin2c/Cacnb3/Fgf14/Oprd1/Hcrt/Gabrr1/Cacnb2/Kcnh5/Shank2"
"BP","GO:0015739","sialic acid transport",5,-0.88706860344644,-1.54864062027465,0.0166495375128469,0.0166495375128469,0.517625591163275,2655,"tags=60%, list=9%, signal=55%","Slc17a3/Slc17a4/Slc17a2"
"CC","GO:0005579","membrane attack complex",7,-0.83377248177304,-1.57422862904349,0.016663238016869,0.016663238016869,0.517625591163275,137,"tags=57%, list=0%, signal=57%","Hc/C8a/C8b/C9"
"CC","GO:0035985","senescence-associated heterochromatin focus",4,0.918613490277823,1.49412103895595,0.0170254403131115,0.0170254403131115,0.527744517493317,113,"tags=25%, list=0%, signal=25%","Hmga1"
"BP","GO:0043489","RNA stabilization",47,0.531554914765304,1.53525739694862,0.0171042163882259,0.0171042163882259,0.52905349476132,116,"tags=6%, list=0%, signal=6%","Dazl/Meioc/Igf2bp1"
"BP","GO:0045109","intermediate filament organization",21,-0.657470694365588,-1.60708396517138,0.0172343044727124,0.0172343044727124,0.529899314506341,2576,"tags=33%, list=9%, signal=30%","Krt20/Nefl/Dsp/Flg/Krt6a/Pkp1/Krt17"
"BP","GO:1904444","regulation of establishment of Sertoli cell barrier",3,0.944541636732198,1.44641762173655,0.0172347017815647,0.0172347017815647,0.529899314506341,990,"tags=67%, list=3%, signal=64%","Cftr/Il1a"
"MF","GO:0008494","translation activator activity",10,0.772497438204614,1.58877696375934,0.0172413793103448,0.0172413793103448,0.529899314506341,3455,"tags=20%, list=12%, signal=18%","Dazl/Boll"
"MF","GO:0016229","steroid dehydrogenase activity",42,-0.547440944292337,-1.55018910798496,0.0173702282367199,0.0173702282367199,0.532728320052122,4830,"tags=36%, list=17%, signal=30%","Hsd11b2/Akr1c14/Rdh16f2/Hsd17b14/Hsd3b1/Hsd17b2/Akr1cl/Hsd3b4/Hsd17b6/Akr1d1/Akr1c19/Hsd17b13/Akr1c6/Hsd3b5/Hsd3b3"
"CC","GO:1990351","transporter complex",288,0.34840296643442,1.29740292418865,0.0175259832891787,0.0175259832891787,0.536368804256784,4815,"tags=24%, list=17%, signal=20%","Nlgn1/Atp4b/Trpc4/Chrna7/Lrrc7/Kcng1/Ryr3/Cnga1/Chrna3/Grik3/Gabrq/Kcnv2/Cnga4/Cftr/Cacna2d4/Kcnb2/Kcnip2/Scn10a/Abcg5/Cacna2d2/Clcnka/Cacnb4/Scn3a/Kcnf1/Pkd2l1/Grin2a/Catspere2/Olfm3/Fkbp1b/Cacna1s/Lrrc55/Kcnma1/Kcna7/Kcne1/Kcnd3/Kcng4/Cnih3/Clcn1/Ano1/Dlg2/Scn1a/Atp1a3/Ttyh1/Scn11a/Shisa7/Cacnb1/Grin3a/Chrna4/Kcna4/Scn3b/Kcnip1/Grik5/Dlgap3/Kcnh1/Catsperb/Cacna1a/Kcnj2/Kcnq3/Catsper3/Grin2c/Cacng1/Cacnb3/Gabrr1/Cacnb2/Shank2/Kcns1/Scnn1a/Lrrc26"
